"","IRI_KEY","FIPS","NAME","State_Name","REGION","DIVISION","Zip_name","Good_Bad","Zip_key","Zip_lon","Zip_lat","Share_Camp","Share_Other","Share_PL","Share_prog","per_kids18","per_kids9","per_old","per_white","per_black","hhsize","Per_college","per_hh_less20K","median_inc","capita_inc","Factor1","Factor2","Factor3","CLUSTER.cluster"
"1",200039,36069,"Ontario County","New York",1,2,"14424 Canandaigua","Bad",14424,-77.31,42.85,0.557913997,0.057051966,0.152225992,0.232808045,0.24,0.13,0.16,0.97,0.01,2.43,0.26,0.19,43308,22292,-0.291065063636431,-0.515524542959985,1.08193072675213,3
"2",200161,26125,"Oakland County","Michigan",2,3,"48322 West Bloomfield","Good",48322,-83.38,42.54,0.321540888,0.186297702,0.107453319,0.38470809,0.25,0.13,0.17,0.8,0.07,2.64,0.49,0.07,87740,44543,0.142640374808507,2.26318156199022,-0.190856726280323,2
"3",200171,55133,"Waukesha County","Wisconsin",2,3,"53045 Brookfield","Bad",53045,-88.15,43.06,0.636677806,0.090114656,0.087404205,0.185803333,0.27,0.13,0.17,0.94,0.01,2.69,0.47,0.07,80346,40251,0.401907604629132,1.59692980523718,0.742979556987506,2
"4",200197,17143,"Peoria County","Illinois",2,3,"61603 Peoria","Bad",61603,-89.58,40.71,0.563281122,0.031295854,0.341822374,0.063600651,0.31,0.18,0.1,0.61,0.32,2.54,0.12,0.34,30196,14243,1.03859759721754,-1.37083614669882,-0.440255157979844,1
"5",200272,6037,"Los Angeles County","California",4,9,"91101 Pasadena","Good",91101,-118.14,34.15,0.401353722,0.181441491,0.097601893,0.319602894,0.16,0.1,0.13,0.54,0.12,1.85,0.47,0.28,38187,26427,-1.88565506578885,0.128630890176831,-1.74680824287063,4
"6",200287,6075,"San Francisco County","California",4,9,"94134 San Francisco","Good",94134,-122.41,37.72,0.417762076,0.178864432,0.089108676,0.314264816,0.24,0.13,0.13,0.19,0.13,3.71,0.17,0.17,54342,17070,0.0828689396006395,0.799978255247595,-3.28412284453429,1
"7",200297,41039,"Lane County","Oregon",4,9,"97477 Springfield","Bad",97477,-123.01,44.06,0.527508866,0.13001851,0.189261124,0.1532115,0.25,0.15,0.13,0.89,0.01,2.43,0.14,0.31,31673,16054,-0.0574126646858564,-1.24784187666533,0.818279254773015,3
"8",200334,41047,"Marion County","Oregon",4,9,"97302 Salem","Bad",97302,-123.07,44.9,0.560210663,0.096026193,0.187003064,0.156760079,0.25,0.13,0.15,0.9,0.01,2.38,0.3,0.19,43496,24501,-0.171411978564806,-0.445150392805811,0.719186497727636,3
"9",200341,6073,"San Diego County","California",4,9,"91941 La Mesa","Bad",91941,-116.99,32.76,0.467277095,0.107196704,0.178018098,0.247508103,0.21,0.12,0.15,0.81,0.05,2.37,0.3,0.19,45916,24977,-0.804450322327739,-0.0316061871701198,0.00964202311668514,4
"10",200379,13051,"Chatham County","Georgia",3,5,"31410 Savannah","Bad",31410,-80.96,32.01,0.545323875,0.050271128,0.278828263,0.125576734,0.25,0.14,0.1,0.89,0.06,2.54,0.39,0.09,60182,28935,0.0655546085232939,0.518008083076392,0.560116773953361,3
"11",200411,36103,"Suffolk County","New York",1,2,"11757 Lindenhurst","Good",11757,-73.37,40.69,0.436912333,0.067809,0.040212679,0.455065988,0.26,0.15,0.11,0.93,0.01,3.04,0.16,0.12,61536,22829,0.458849931871853,0.360879135564909,0.900141258037304,3
"12",200415,51023,"Botetourt County","Virginia",3,5,"24175 Troutville","Bad",24175,-79.94,37.42,0.639392133,0.03656217,0.231816366,0.092229331,0.22,0.11,0.14,0.95,0.03,2.59,0.23,0.15,50296,23341,-0.618267899466132,0.00941568265387858,0.8108079120376,3
"13",200439,35001,"Bernalillo County","New Mexico",4,8,"87110 Albuquerque","Bad",87110,-106.58,35.11,0.549856642,0.04191882,0.245089696,0.163134842,0.2,0.1,0.2,0.8,0.02,2.22,0.32,0.22,39670,22440,-1.1867385716336,-0.291140924221191,-0.0883724998272091,4
"14",200479,6085,"Santa Clara County","California",4,9,"95121 San Jose","Bad",95121,-121.81,37.3,0.625037818,0.093455977,0.071653256,0.20985295,0.28,0.16,0.07,0.26,0.05,4.11,0.18,0.07,75326,21058,1.14887822137287,1.67381610538772,-2.78897374671809,1
"15",200485,40109,"Oklahoma County","Oklahoma",3,7,"73106 Oklahoma City","Bad",73106,-97.54,35.48,0.687487785,0.038604886,0.12756932,0.146338009,0.26,0.14,0.07,0.51,0.13,2.55,0.21,0.47,21705,12126,-0.054108733603678,-1.46364991510156,-1.221096571114,1
"16",200488,25027,"Worcester County","Massachusetts",1,1,"01606 Worcester","Good",1606,-71.8,42.31,0.352715192,0.113331182,0.112985493,0.420968132,0.21,0.12,0.16,0.87,0.06,2.35,0.24,0.18,44689,21266,-0.789730721590278,-0.200275869953748,0.367574314830407,3
"17",200489,48201,"Harris County","Texas",3,7,"77071 Houston","Bad",77071,-95.52,29.65,0.74471417,0.053548796,0.156762587,0.044974446,0.29,0.16,0.08,0.29,0.54,2.69,0.33,0.2,43444,20294,0.691784330828336,-0.0701055579392932,-2.48263299637412,1
"18",200492,6037,"Los Angeles County","California",4,9,"90025 Los Angeles","Good",90025,-118.45,34.05,0.342068412,0.201967775,0.151410455,0.304553358,0.11,0.07,0.12,0.66,0.03,1.9,0.53,0.21,47806,35178,-2.76588524825118,0.883666601504733,-1.42261850264335,4
"19",200494,55087,"Outagamie County","Wisconsin",2,3,"54914 Appleton","Bad",54914,-88.48,44.26,0.573713734,0.059145192,0.253383757,0.113757316,0.25,0.14,0.11,0.92,0.01,2.44,0.27,0.14,46865,23258,-0.0273713377378151,-0.312632827729951,0.839941703112255,3
"20",200499,40109,"Oklahoma County","Oklahoma",3,7,"73120 Oklahoma City","Bad",73120,-97.57,35.58,0.730294894,0.053910732,0.05833005,0.157464325,0.18,0.11,0.16,0.76,0.16,2,0.38,0.2,39657,30016,-1.48188278433641,-0.104684173809312,-0.419156771854883,4
"21",200501,6001,"Alameda County","California",4,9,"94578 San Leandro","Bad",94578,-122.13,37.71,0.546504571,0.142294122,0.086179782,0.225021526,0.25,0.15,0.12,0.44,0.19,2.53,0.18,0.17,44723,20598,0.0548498321217273,0.00315113855312723,-1.8055452737784,1
"22",200510,25013,"Hampden County","Massachusetts",1,1,"01129 Springfield","Good",1129,-72.49,42.12,0.391011733,0.105407767,0.067225165,0.436355334,0.25,0.13,0.14,0.78,0.14,2.49,0.17,0.14,46076,21320,-0.080642651118284,-0.227924476025224,0.0504870180000506,3
"23",200511,48141,"El Paso County","Texas",3,7,"79936 El Paso","Bad",79936,-106.29,31.76,0.791433049,0.028759938,0.119716897,0.060090116,0.36,0.2,0.04,0.69,0.02,3.41,0.18,0.16,42857,14871,2.20516968991079,-0.98408989041477,0.225693324667443,1
"24",200522,6013,"Contra Costa County","California",4,9,"94598 Walnut Creek","Good",94598,-122,37.9,0.41537151,0.196404597,0.082174064,0.306049828,0.22,0.11,0.18,0.82,0.01,2.48,0.52,0.07,85479,43000,-0.483450571140648,2.28542137520064,-0.229879405511789,2
"25",200531,40109,"Oklahoma County","Oklahoma",3,7,"73118 Oklahoma City","Bad",73118,-97.53,35.52,0.77682801,0.068477908,0.074571302,0.080122779,0.2,0.12,0.12,0.69,0.14,2.08,0.36,0.27,35086,22575,-1.10305505209127,-0.46231379135473,-0.651881039446712,4
"26",200539,37119,"Mecklenburg County","North Carolina",3,5,"28203 Charlotte","Bad",28203,-80.86,35.21,0.578545225,0.053777541,0.164990034,0.2026872,0.22,0.13,0.1,0.55,0.43,2.08,0.37,0.31,38918,31752,-0.760007170070391,-0.149606542070391,-1.40159744748787,4
"27",200541,35001,"Bernalillo County","New Mexico",4,8,"87112 Albuquerque","Bad",87112,-106.52,35.1,0.746497314,0.038111346,0.100201997,0.115189343,0.24,0.13,0.15,0.79,0.03,2.37,0.28,0.2,40762,21072,-0.324802668949045,-0.468849679833181,0.0887190160390653,3
"28",200542,55009,"Brown County","Wisconsin",2,3,"54311 Green Bay","Bad",54311,-87.89,44.49,0.540730553,0.070185127,0.275636346,0.113447974,0.26,0.14,0.08,0.95,0.01,2.65,0.24,0.1,55928,22835,0.260702501779151,0.0944936772152984,1.0061131533185,3
"29",200553,6059,"Orange County","California",4,9,"92865 Orange","Bad",92865,-117.85,33.83,0.514689278,0.116244508,0.135277405,0.233788809,0.27,0.15,0.11,0.73,0.02,3.02,0.23,0.13,55512,21689,0.530444831176765,0.212463069806279,-0.144744117659476,3
"30",200563,6073,"San Diego County","California",4,9,"92104 San Diego","Bad",92104,-117.13,32.74,0.769618671,0.085349475,0,0.145031854,0.22,0.14,0.08,0.57,0.12,2.21,0.24,0.29,31139,18465,-0.628855177510319,-0.743309356520909,-1.1440454386845,1
"31",200566,40143,"Tulsa County","Oklahoma",3,7,"74135 Tulsa","Bad",74135,-95.92,36.1,0.763352314,0.067610314,0.067677742,0.10135963,0.18,0.11,0.23,0.82,0.07,2.01,0.3,0.24,37103,23871,-1.48089965005735,-0.380083249226809,-0.0396441771571445,4
"32",200569,55059,"Kenosha County","Wisconsin",2,3,"53144 Kenosha","Bad",53144,-87.93,42.62,0.831884704,0.003514837,0.140136599,0.02446386,0.26,0.15,0.1,0.82,0.09,2.52,0.19,0.18,43146,20794,0.194235862993078,-0.520582538674825,0.378086462275705,3
"33",200575,6073,"San Diego County","California",4,9,"92058 Oceanside","Bad",92058,-117.36,33.27,0.540342618,0.094988486,0.186997923,0.177670973,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,50281.45,24632.73,0.00907393779575146,0.0151879021939984,0.0284898165028872,3
"34",200578,23019,"Penobscot County","Maine",1,1,"04412 Brewer","Bad",4412,-68.73,44.78,0.480992061,0.119691203,0.168861801,0.230454935,0.22,0.12,0.17,0.98,0,2.3,0.24,0.25,36949,20158,-0.726829890638134,-0.797597116329892,1.07815763095049,3
"35",200587,6073,"San Diego County","California",4,9,"92117 San Diego","Bad",92117,-117.2,32.82,0.576114994,0.164224335,0.064526703,0.195133968,0.2,0.11,0.15,0.77,0.02,2.45,0.29,0.16,47245,23514,-0.981329944601612,0.134723321973409,-0.272855936989062,4
"36",200606,40113,"Osage County","Oklahoma",3,7,"74127 Tulsa","Bad",74127,-96.05,36.2,0.876440362,0.023622162,0.064818583,0.035118892,0.26,0.15,0.13,0.59,0.25,2.48,0.15,0.33,30486,15569,0.073808252555513,-1.04504199933557,-0.82544090502272,1
"37",200610,55079,"Milwaukee County","Wisconsin",2,3,"53110 Cudahy","Bad",53110,-87.86,42.95,0.677487353,0.050649868,0.127674316,0.144188463,0.23,0.13,0.16,0.94,0.01,2.31,0.12,0.21,40017,19620,-0.446708765331643,-0.676858797001825,0.910859112503397,3
"38",200612,40125,"Pottawatomie County","Oklahoma",3,7,"74804 Shawnee","Bad",74804,-96.86,35.41,0.641237458,0.05158821,0.144829541,0.16234479,0.23,0.13,0.15,0.82,0.02,2.45,0.21,0.27,35288,18444,-0.482843528376893,-0.811228992436144,0.267617291052842,3
"39",200620,40143,"Tulsa County","Oklahoma",3,7,"74115 Tulsa","Bad",74115,-95.91,36.19,0.875463213,0.020700414,0.070168492,0.033667881,0.31,0.18,0.12,0.65,0.15,2.59,0.06,0.33,28760,13123,1.05096674188229,-1.51264070561337,-0.184677702136713,1
"40",200623,22051,"Jefferson Parish","Louisiana",3,7,"70056 Gretna","Bad",70056,-90.03,29.89,0.729121072,0.07637306,0.089726911,0.104778957,0.28,0.16,0.08,0.59,0.31,2.75,0.19,0.21,41526,18430,0.588483828414244,-0.501316452301109,-0.795001910163505,1
"41",200626,55079,"Milwaukee County","Wisconsin",2,3,"53213 Milwaukee","Bad",53213,-88,43.05,0.767718736,0.07023905,0.066883696,0.095158519,0.25,0.13,0.13,0.94,0.02,2.3,0.47,0.12,51951,28061,-0.148613730068626,0.0570094645637455,0.858365341949568,3
"42",200633,25017,"Middlesex County","Massachusetts",1,1,"02138 Cambridge","Good",2138,-71.13,42.38,0.262775938,0.165606625,0.077783036,0.493834401,0.1,0.06,0.09,0.77,0.06,1.85,0.77,0.18,55726,36553,-2.96220262741152,1.33506426321793,-0.951545002450883,4
"43",200635,49035,"Salt Lake County","Utah",4,8,"84084 West Jordan","Bad",84084,-111.97,40.62,0.632416435,0.029453661,0.229848081,0.108281822,0.38,0.21,0.03,0.88,0.01,3.65,0.16,0.07,54521,16462,2.72745386655562,-0.63635865832843,1.32633050992119,3
"44",200642,6041,"Marin County","California",4,9,"94941 Mill Valley","Good",94941,-122.57,37.89,0.421937766,0.189884891,0.038345227,0.349832116,0.2,0.12,0.13,0.9,0.01,2.22,0.68,0.1,91283,59386,-0.794355509146361,2.73877509705991,0.0473693214047033,2
"45",200655,6037,"Los Angeles County","California",4,9,"90212 Beverly Hills","Good",90212,-118.4,34.06,0.339793616,0.272723601,0.083241125,0.304241658,0.19,0.08,0.15,0.85,0.02,1.99,0.57,0.17,61039,49922,-1.48593288670548,1.17677898357139,-0.130618286959648,4
"46",202312,31109,"Lancaster County","Nebraska",2,4,"68528 Lincoln","Bad",68528,-96.82,40.83,0.602233996,0.01167668,0.24178941,0.144299914,0.21,0.13,0.08,0.87,0.03,2.31,0.24,0.19,41923,23858,-0.737349876673832,-0.353741620982542,0.401943573900507,3
"47",202530,37071,"Gaston County","North Carolina",3,5,"28054 Gastonia","Bad",28054,-81.15,35.26,0.68595374,0.030073534,0.220181903,0.063790824,0.22,0.13,0.16,0.79,0.16,2.35,0.2,0.25,38575,20985,-0.630008313084427,-0.536228919365154,0.0174597441303714,3
"48",202738,51810,"Virginia Beach city","Virginia",3,5,"23462 Virginia Beach","Bad",23462,-76.15,36.84,0.634085709,0.031254421,0.205777331,0.128882539,0.28,0.16,0.08,0.59,0.32,2.63,0.18,0.15,41298,17958,0.574828728082457,-0.501015095458295,-0.795973371957044,1
"49",202785,51087,"Henrico County","Virginia",3,5,"23294 Henrico","Bad",23294,-77.54,37.63,0.617675549,0.040450228,0.171581332,0.170292891,0.18,0.1,0.1,0.7,0.14,2.06,0.33,0.13,43525,24288,-1.44217020059415,0.144634657620743,-0.770804692173804,4
"50",202790,47059,"Greene County","Tennessee",3,6,"37743 Greeneville","Bad",37743,-82.86,36.07,0.631352132,0.041787366,0.242113014,0.084747487,0.22,0.12,0.16,0.95,0.03,2.36,0.14,0.34,29877,16279,-0.746657429834802,-1.2257536711462,0.976623938502503,3
"51",202798,45035,"Dorchester County","South Carolina",3,5,"29420 North Charleston","Bad",29420,-80.1,32.93,0.549243007,0.05219304,0.124642857,0.273921097,0.34,0.19,0.04,0.54,0.38,2.97,0.25,0.17,46366,18273,1.75548509662586,-0.47989124895921,-0.798112316314853,1
"52",202898,36059,"Nassau County","New York",1,2,"11762 Massapequa Park","Good",11762,-73.45,40.68,0.302953602,0.070370026,0.047689671,0.5789867,0.25,0.15,0.17,0.97,0,3.04,0.28,0.06,79202,29666,0.403145992941866,1.40955469640054,0.936009919361445,2
"53",203001,34029,"Ocean County","New Jersey",1,2,"08753 Toms River","Good",8753,-74.16,39.98,0.500687908,0.078824365,0.000180736,0.420306991,0.25,0.13,0.13,0.94,0.01,2.72,0.21,0.15,56526,24589,0.0393316180251983,0.191239651195406,0.884167278264219,3
"54",203010,51041,"Chesterfield County","Virginia",3,5,"23832 Chesterfield","Bad",23832,-77.6,37.39,0.679088296,0.023390319,0.184283591,0.113237794,0.29,0.15,0.06,0.76,0.2,2.86,0.27,0.04,61738,23287,0.853347943490242,0.482371795117474,0.0426105090174002,2
"55",203018,48113,"Dallas County","Texas",3,7,"75081 Richardson","Bad",75081,-96.71,32.95,0.661098638,0.099075668,0.099338828,0.140486867,0.25,0.13,0.08,0.71,0.08,2.62,0.36,0.1,60597,27136,0.0298527981817479,0.72283946937639,-0.457914745048768,2
"56",203204,6065,"Riverside County","California",4,9,"92270 Rancho Mirage","Bad",92270,-116.42,33.77,0.475618989,0.156056137,0.124865893,0.243458982,0.1,0.06,0.44,0.93,0.01,1.92,0.26,0.15,63349,59998,-2.99476491034022,1.64205410936789,-0.118957421476467,4
"57",203231,36119,"Westchester County","New York",1,2,"10580 Rye","Good",10580,-73.69,40.98,0.398383048,0.078077479,0.040185827,0.483353646,0.3,0.18,0.14,0.9,0.01,2.81,0.63,0.07,114164,77721,1.3133095006979,3.55277814364559,0.413977420175659,2
"58",203563,51185,"Tazewell County","Virginia",3,5,"24641 Richlands","Bad",24641,-81.8,37.13,0.754146288,0.021619705,0.168735262,0.055498745,0.22,0.12,0.15,0.98,0,2.31,0.11,0.44,23211,14940,-0.809070317950793,-1.65753201814617,1.19338373352946,3
"59",203614,34025,"Monmouth County","New Jersey",1,2,"07702 Shrewsbury","Good",7702,-74.06,40.33,0.537297561,0.059934904,0.025086541,0.377680995,0.31,0.18,0.12,0.97,0.01,2.96,0.46,0.05,86911,38218,1.47575443214272,1.63006395123356,1.15048518346582,2
"60",203648,25027,"Worcester County","Massachusetts",1,1,"01510 Clinton","Good",1510,-71.69,42.41,0.341362003,0.082373226,0.121039737,0.455225034,0.23,0.13,0.15,0.88,0.03,2.38,0.2,0.2,44740,22764,-0.420558756978448,-0.315689678696939,0.529844153753414,3
"61",203866,42025,"Carbon County","Pennsylvania",1,2,"18235 Lehighton","Bad",18235,-75.69,40.84,0.562087802,0.034075185,0.168088746,0.235748266,0.22,0.11,0.18,0.98,0,2.47,0.1,0.25,34972,17132,-0.743710322836436,-0.946668624858181,1.10171665394487,3
"62",203985,47179,"Washington County","Tennessee",3,6,"37601 Johnson City","Bad",37601,-82.32,36.33,0.707975485,0.01727504,0.225970878,0.048778597,0.21,0.12,0.15,0.93,0.05,2.25,0.21,0.33,30197,18537,-0.930489400172786,-1.10613075505216,0.802070261754359,3
"63",204033,24017,"Charles County","Maryland",3,5,"20603 Waldorf","Good",20603,-76.97,38.63,0.532908827,0.045268275,0.070438217,0.35138468,0.33,0.18,0.04,0.67,0.25,2.98,0.26,0.04,71762,25696,1.75211176929297,0.902376360092239,-0.304162003530386,2
"64",204148,37135,"Orange County","North Carolina",3,5,"27278 Hillsborough","Bad",27278,-79.08,36.09,0.619294485,0.017535986,0.204531514,0.158638015,0.25,0.14,0.1,0.77,0.19,2.55,0.3,0.17,46629,23861,-0.0243768960035013,-0.166416400508407,-0.0105444452711766,3
"65",204202,36065,"Oneida County","New York",1,2,"13413 New Hartford","Good",13413,-75.28,43.06,0.576248107,0.032359056,0.082912408,0.308480428,0.21,0.1,0.25,0.95,0.01,2.34,0.29,0.19,47204,26317,-0.975206546684457,-0.0570348311863616,0.741003949449644,3
"66",204292,47163,"Sullivan County","Tennessee",3,6,"37663 Kingsport","Bad",37663,-82.49,36.46,0.716405587,0.079600644,0.128944163,0.075049606,0.23,0.12,0.13,0.98,0.01,2.5,0.27,0.17,46601,23823,-0.461375245277746,-0.271296467644242,1.05544628150779,3
"67",204307,45063,"Lexington County","South Carolina",3,5,"29006 Batesburg","Bad",29006,-81.55,33.9,0.666346812,0.013208374,0.262598164,0.05784665,0.26,0.15,0.14,0.68,0.29,2.58,0.12,0.29,31743,15820,0.110287474796635,-1.07005351174362,-0.325972337306372,3
"68",204345,36065,"Oneida County","New York",1,2,"13413 New Hartford","Bad",13413,-75.28,43.06,0.516712657,0.066986718,0.13218142,0.284119205,0.21,0.1,0.25,0.95,0.01,2.34,0.29,0.19,47204,26317,-0.975206546684457,-0.0570348311863616,0.741003949449644,3
"69",204346,36065,"Oneida County","New York",1,2,"13413 New Hartford","Good",13413,-75.28,43.06,0.569280129,0.04421576,0.078116586,0.308387524,0.21,0.1,0.25,0.95,0.01,2.34,0.29,0.19,47204,26317,-0.975206546684457,-0.0570348311863616,0.741003949449644,3
"70",204353,37067,"Forsyth County","North Carolina",3,5,"27106 Winston Salem","Bad",27106,-80.32,36.14,0.534730949,0.074417239,0.108875871,0.281975941,0.23,0.13,0.14,0.71,0.23,2.29,0.37,0.21,43890,27615,-0.508990328805961,-0.103053200179785,-0.464336518983539,4
"71",204354,10003,"New Castle County","Delaware",3,5,"19803 Wilmington","Good",19803,-75.55,39.8,0.567599421,0.044998207,0.06851991,0.318882462,0.22,0.12,0.22,0.93,0.03,2.46,0.47,0.06,75608,41655,-0.499028021603218,1.60009364755247,0.473133177484639,2
"72",204455,25023,"Plymouth County","Massachusetts",1,1,"02061 Norwell","Good",2061,-70.82,42.16,0.358767215,0.103898693,0.097130551,0.440203541,0.29,0.16,0.13,0.98,0,2.94,0.49,0.08,87397,37222,1.03776720194537,1.76206824048724,1.08000302383004,2
"73",204466,36103,"Suffolk County","New York",1,2,"11766 Mount Sinai","Good",11766,-73.01,40.93,0.47417827,0.085197648,0.017755028,0.422869055,0.3,0.16,0.09,0.95,0.01,3.27,0.31,0.04,85156,31166,1.30650468065088,1.53946283199979,1.01917450712675,2
"74",204483,42079,"Luzerne County","Pennsylvania",1,2,"18612 Dallas","Good",18612,-75.98,41.35,0.54745549,0.039429703,0.096201069,0.316913738,0.19,0.1,0.16,0.92,0.07,2.49,0.28,0.2,49005,22684,-1.17291352552012,0.114063714255212,0.49463763299046,4
"75",204544,36075,"Oswego County","New York",1,2,"13142 Pulaski","Bad",13142,-76.13,43.55,0.520987571,0.047576483,0.188026244,0.243409702,0.27,0.15,0.13,0.98,0,2.57,0.15,0.26,37243,17191,0.306555440314922,-1.10541409203912,1.37246079654284,3
"76",204594,36081,"Queens County","New York",1,2,"11414 Howard Beach","Good",11414,-73.85,40.66,0.299085543,0.093580566,0.056556761,0.55077713,0.18,0.1,0.21,0.93,0.01,2.48,0.18,0.17,51175,25535,-1.30419843374246,0.266967971355021,0.500419324453775,4
"77",204597,37035,"Catawba County","North Carolina",3,5,"28613 Conover","Bad",28613,-81.21,35.74,0.694880072,0.01904337,0.19738434,0.088692217,0.25,0.14,0.11,0.86,0.05,2.61,0.13,0.17,40722,18586,-0.00432229971616161,-0.663406771268411,0.575176263910792,3
"78",204828,51810,"Virginia Beach city","Virginia",3,5,"23454 Virginia Beach","Bad",23454,-76.02,36.83,0.621535365,0.02674275,0.188440244,0.163281641,0.28,0.15,0.08,0.8,0.13,2.72,0.28,0.11,48943,23859,0.550449015121437,-0.213117473285997,0.301739416206185,3
"79",204933,34015,"Gloucester County","New Jersey",1,2,"08343 Monroeville","Good",8343,-75.17,39.64,0.510479245,0.044294417,0.062389331,0.382837007,0.27,0.14,0.11,0.91,0.05,2.87,0.16,0.13,55546,20020,0.458060497379664,0.0202274450595155,0.847004910390603,3
"80",204946,25023,"Plymouth County","Massachusetts",1,1,"02332 Duxbury","Good",2332,-70.71,42.05,0.529335053,0.067160741,0.073935911,0.329568295,0.3,0.16,0.12,0.98,0.01,2.85,0.53,0.08,97124,40242,1.23408069070141,2.27980874243947,1.04302697567973,2
"81",205066,25017,"Middlesex County","Massachusetts",1,1,"01824 Chelmsford","Good",1824,-71.36,42.59,0.393327726,0.159697771,0.067485511,0.379488991,0.25,0.14,0.14,0.93,0.01,2.66,0.39,0.09,73882,30983,0.190351848832941,1.22630886257436,0.696783044186681,2
"82",205230,42017,"Bucks County","Pennsylvania",1,2,"18902 Doylestown","Good",18902,-75.1,40.35,0.43489009,0.126077787,0.056048828,0.382983295,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,49983.23,24455.67,0.0072227957590158,-0.00220019810918791,0.0308649307362376,3
"83",205272,1003,"Baldwin County","Alabama",3,6,"36542 Gulf Shores","Bad",36542,-87.75,30.27,0.63701557,0.029364735,0.226180687,0.107439007,0.17,0.08,0.21,0.97,0,2.15,0.24,0.23,39604,23312,-1.76359870918067,-0.322663437798396,0.704502835569769,4
"84",205282,53063,"Spokane County","Washington",4,9,"99223 Spokane","Bad",99223,-117.34,47.59,0.468386588,0.082387237,0.223172511,0.226053664,0.28,0.14,0.13,0.93,0.01,2.57,0.4,0.16,51774,26040,0.424044325017953,-0.136871387663509,0.971954991810086,3
"85",205395,53063,"Spokane County","Washington",4,9,"99203 Spokane","Bad",99203,-117.41,47.63,0.54964675,0.058488964,0.093981063,0.297883222,0.24,0.13,0.17,0.94,0.01,2.27,0.47,0.16,48939,28516,-0.345185235416595,-0.0684101945456978,0.831836087539479,3
"86",205512,25009,"Essex County","Massachusetts",1,1,"01923 Danvers","Good",1923,-70.95,42.57,0.413900149,0.140720048,0.137074532,0.30830527,0.23,0.12,0.17,0.98,0,2.53,0.31,0.12,58779,26852,-0.376589402470323,0.429880210923966,0.965395590334405,3
"87",205709,37023,"Burke County","North Carolina",3,5,"28655 Morganton","Bad",28655,-81.74,35.76,0.703300853,0.041327967,0.161517145,0.093854035,0.24,0.13,0.13,0.82,0.1,2.49,0.14,0.24,36089,17662,-0.296844137249273,-0.826864949919431,0.3114941601084,3
"88",205926,47163,"Sullivan County","Tennessee",3,6,"37663 Kingsport","Bad",37663,-82.49,36.46,0.710624062,0.025700961,0.172219093,0.091455883,0.23,0.12,0.13,0.98,0.01,2.5,0.27,0.17,46601,23823,-0.461375245277746,-0.271296467644242,1.05544628150779,3
"89",205969,13057,"Cherokee County","Georgia",3,5,"30114 Canton","Bad",30114,-84.53,34.24,0.708088896,0.053346306,0.180507457,0.058057341,0.26,0.15,0.1,0.89,0.04,2.8,0.19,0.18,50523,21932,0.308951795196167,-0.197029957459422,0.734110612219897,3
"90",205999,28067,"Jones County","Mississippi",3,6,"39440 Laurel","Bad",39440,-89.15,31.69,0.590389178,0.017688383,0.3485107,0.043411739,0.27,0.15,0.17,0.46,0.49,2.56,0.16,0.39,25827,15948,0.160462751012772,-1.21056230400316,-1.49917479104893,1
"91",206005,48201,"Harris County","Texas",3,7,"77521 Baytown","Bad",77521,-94.96,29.8,0.632668229,0.05700343,0.19903049,0.11129785,0.29,0.17,0.08,0.68,0.18,2.75,0.15,0.19,46864,19796,0.860473578052377,-0.365075060640455,-0.254890904271197,3
"92",206384,37151,"Randolph County","North Carolina",3,5,"27203 Asheboro","Bad",27203,-79.79,35.73,0.676351934,0.028211148,0.213851646,0.081585272,0.25,0.14,0.14,0.85,0.07,2.52,0.14,0.24,36783,18345,-0.0750553734539811,-0.87797811362112,0.536670264919911,3
"93",206401,42101,"Philadelphia County","Pennsylvania",1,2,"19149 Philadelphia","Good",19149,-75.07,40.04,0.570961277,0.048798003,0.070917879,0.30932284,0.26,0.14,0.17,0.82,0.06,2.55,0.12,0.24,37210,17388,0.0771973516003944,-0.876952883039575,0.412981831181805,3
"94",206587,33017,"Strafford County","New Hampshire",1,1,"03878 Somersworth","Bad",3878,-70.88,43.25,0.480066728,0.147305939,0.142263619,0.230363714,0.26,0.15,0.12,0.96,0.01,2.45,0.18,0.19,43177,19645,0.185781766538499,-0.676980113730279,1.16678896949592,3
"95",206607,34021,"Mercer County","New Jersey",1,2,"08550 Princeton Junctio","Good",8550,-74.62,40.28,0.428307813,0.045031996,0.038828324,0.487831867,0.34,0.17,0.06,0.72,0.03,3.22,0.66,0.04,129375,49976,2.18712124000493,4.20672770043821,-0.455686161846148,2
"96",207053,54011,"Cabell County","West Virginia",3,5,"25705 Huntington","Bad",25705,-82.36,38.41,0.710237586,0.011482149,0.232129196,0.04615107,0.21,0.12,0.17,0.94,0.03,2.31,0.24,0.29,34655,21574,-0.902355507324444,-0.837470626073381,0.821552411816848,3
"97",207291,51173,"Smyth County","Virginia",3,5,"24354 Marion","Bad",24354,-81.54,36.82,0.670928262,0.018480698,0.237116504,0.073474535,0.21,0.11,0.17,0.96,0.03,2.32,0.11,0.3,30169,16572,-0.961029286669205,-1.15291056124406,0.970965166619058,3
"98",207595,37097,"Iredell County","North Carolina",3,5,"28117 Mooresville","Bad",28117,-80.89,35.58,0.729812309,0.019660098,0.140169129,0.110358464,0.26,0.16,0.09,0.96,0.02,2.6,0.34,0.08,65926,34304,0.406500544808984,0.700151658239971,0.992116805855903,2
